Animal_Species,Location_Timestamp_UTC,Latitude,Longitude
Larus argentatus,2016/07/27 21:52:25,60.552,-151.26
Larus argentatus,2016/07/27 22:55:01,60.554,-151.228
Larus argentatus,2016/07/27 23:35:55,60.539,-151.321
Larus argentatus,2016/07/27 23:48:59,60.53,-151.361
Larus argentatus,2016/07/29 19:16:32,60.543,-151.241
Larus argentatus,2016/07/29 19:44:24,60.549,-151.244
Larus argentatus,2016/07/29 19:54:34,60.552,-151.242
Larus argentatus,2016/07/29 20:09:34,60.552,-151.243
Larus argentatus,2016/07/29 20:29:46,60.521,-151.1
Larus argentatus,2016/07/29 20:57:17,60.464,-151.175
Larus argentatus,2016/07/29 21:19:15,60.615,-151.38
Larus argentatus,2016/07/29 21:28:17,60.556,-150.92
Larus argentatus,2016/07/29 21:46:22,60.505,-150.982
Larus argentatus,2016/07/29 22:10:26,60.488,-150.577
Larus argentatus,2016/07/29 22:37:53,60.48,-150.937
Larus argentatus,2016/07/29 23:08:19,60.444,-150.892
Larus argentatus,2016/07/29 23:12:18,60.464,-150.582
Larus argentatus,2016/07/29 23:23:58,60.446,-150.27
Larus argentatus,2016/07/29 23:50:55,60.416,-150.38
Larus argentatus,2016/07/31 18:59:57,59.06,-144.926
Larus argentatus,2016/07/31 19:23:11,60.143,-149.472
Larus argentatus,2016/07/31 19:51:59,60.128,-149.433
Larus argentatus,2016/07/31 20:34:26,60.119,-149.345
Larus argentatus,2016/07/31 20:43:31,60.121,-149.412
Larus argentatus,2016/07/31 20:59:38,60.117,-149.41
Larus argentatus,2016/07/31 21:11:44,60.187,-149.476
Larus argentatus,2016/07/31 21:27:21,60.195,-149.361
Larus argentatus,2016/07/31 22:13:42,60.165,-149.371
Larus argentatus,2016/07/31 22:19:18,60.202,-149.344
Larus argentatus,2016/07/31 22:50:32,60.207,-149.346
Larus argentatus,2016/07/31 23:11:09,60.187,-149.372
Larus argentatus,2016/07/31 23:50:17,60.202,-149.415
Larus argentatus,2016/08/02 19:12:43,59.988,-149.298
Larus argentatus,2016/08/02 19:57:37,60.059,-149.682
Larus argentatus,2016/08/02 20:07:38,60.027,-149.416
Larus argentatus,2016/08/02 20:11:24,60.027,-149.4
Larus argentatus,2016/08/02 20:45:57,60.048,-149.466
Larus argentatus,2016/08/02 20:49:42,60.056,-149.447
Larus argentatus,2016/08/02 21:38:21,60.045,-149.437
Larus argentatus,2016/08/02 22:23:45,60.053,-149.393
Larus argentatus,2016/08/02 22:27:46,60.042,-149.431
Larus argentatus,2016/08/02 23:16:41,60.052,-149.469
Larus argentatus,2016/08/02 23:25:48,60.229,-149.576
Larus argentatus,2016/08/02 23:27:48,60.216,-149.326
Larus argentatus,2016/08/04 19:16:12,60.124,-149.385
Larus argentatus,2016/08/04 19:20:14,60.122,-149.382
Larus argentatus,2016/08/04 19:46:24,60.206,-149.193
Larus argentatus,2016/08/04 20:07:30,60.124,-149.368
Larus argentatus,2016/08/04 20:25:47,60.119,-149.384
Larus argentatus,2016/08/04 20:57:02,60.123,-149.39
Larus argentatus,2016/08/04 21:30:18,60.112,-149.434
Larus argentatus,2016/08/04 21:43:55,60.128,-149.447
Larus argentatus,2016/08/04 22:06:27,60.121,-149.414
Larus argentatus,2016/08/04 22:35:51,60.111,-149.456
Larus argentatus,2016/08/04 22:41:54,60.12,-149.427
Larus argentatus,2016/08/04 23:04:46,60.12,-149.435
Larus argentatus,2016/08/04 23:22:56,60.117,-149.398
Larus argentatus,2016/08/04 23:45:07,60.119,-149.421
Larus argentatus,2016/08/06 19:24:34,60.108,-149.483
Larus argentatus,2016/08/06 19:25:05,60.125,-149.351
Larus argentatus,2016/08/06 20:04:08,60.121,-149.391
Larus argentatus,2016/08/06 20:07:42,60.114,-149.401
Larus argentatus,2016/08/06 20:15:45,60.127,-149.383
Larus argentatus,2016/08/06 21:08:09,60.101,-149.287
Larus argentatus,2016/08/06 21:43:27,60.12,-149.375
Larus argentatus,2016/08/06 21:59:35,60.12,-149.376
Larus argentatus,2016/08/06 22:44:59,60.119,-149.395
Larus argentatus,2016/08/06 23:21:51,60.117,-149.427
Larus argentatus,2016/08/06 23:27:49,60.121,-149.406
Larus argentatus,2016/08/08 18:59:02,60.135,-149.431
Larus argentatus,2016/08/08 19:20:43,60.136,-149.405
Larus argentatus,2016/08/08 19:38:36,60.129,-149.438
Larus argentatus,2016/08/08 20:26:08,60.166,-149.629
Larus argentatus,2016/08/08 20:38:23,60.188,-149.506
Larus argentatus,2016/08/08 21:14:10,60.128,-149.424
Larus argentatus,2016/08/08 21:18:11,60.171,-149.387
Larus argentatus,2016/08/08 22:03:04,60.116,-149.409
Larus argentatus,2016/08/08 22:18:42,60.12,-149.413
Larus argentatus,2016/08/08 22:58:28,60.121,-149.402
Larus argentatus,2016/08/10 19:17:42,60.138,-149.41
Larus argentatus,2016/08/10 19:43:24,60.118,-149.404
Larus argentatus,2016/08/10 20:15:56,60.109,-149.414
Larus argentatus,2016/08/10 20:37:20,60.122,-149.425
Larus argentatus,2016/08/10 20:58:52,60.113,-149.394
Larus argentatus,2016/08/10 21:23:48,60.134,-149.407
Larus argentatus,2016/08/10 21:55:50,60.127,-149.417
Larus argentatus,2016/08/10 22:37:09,60.123,-149.407
Larus argentatus,2016/08/10 23:03:36,59.996,-149.634
Larus argentatus,2016/08/10 23:25:49,60.12,-149.414
Larus argentatus,2016/08/10 23:35:23,60.161,-149.32
Larus argentatus,2016/08/12 19:02:37,60.154,-149.507
Larus argentatus,2016/08/12 19:19:15,60.154,-149.507
Larus argentatus,2016/08/12 19:51:01,60.122,-149.412
Larus argentatus,2016/08/12 19:54:32,60.123,-149.416
Larus argentatus,2016/08/12 20:42:55,60.123,-149.419
Larus argentatus,2016/08/12 21:40:24,60.118,-149.426
Larus argentatus,2016/08/12 22:14:59,60.121,-149.418
Larus argentatus,2016/08/12 22:22:43,60.121,-149.411
Larus argentatus,2016/08/12 22:36:47,60.12,-149.409
Larus argentatus,2016/08/12 23:13:47,60.118,-149.418
Larus argentatus,2016/08/12 23:52:36,60.122,-149.433
Larus argentatus,2016/08/14 19:11:47,60.119,-149.4
Larus argentatus,2016/08/14 19:29:47,60.127,-149.444
Larus argentatus,2016/08/14 19:57:31,60.129,-149.538
Larus argentatus,2016/08/14 20:10:32,60.127,-149.435
Larus argentatus,2016/08/14 20:13:34,60.104,-149.473
Larus argentatus,2016/08/14 20:49:53,60.115,-149.393
Larus argentatus,2016/08/14 21:09:02,60.116,-149.397
Larus argentatus,2016/08/14 21:40:16,60.136,-149.433
Larus argentatus,2016/08/14 21:49:20,60.149,-149.395
Larus argentatus,2016/08/14 21:49:20,60.149,-149.395
Larus argentatus,2016/08/14 22:32:44,60.16,-149.385
Larus argentatus,2016/08/14 22:49:51,60.148,-149.374
Larus argentatus,2016/08/14 23:16:44,60.113,-149.42
Larus argentatus,2016/08/14 23:29:08,60.133,-149.419
Larus argentatus,2016/08/14 23:31:51,60.169,-149.17
Larus argentatus,2016/08/16 19:08:09,60.117,-149.395
Larus argentatus,2016/08/16 19:14:13,60.12,-149.409
Larus argentatus,2016/08/16 19:21:02,60.118,-149.403
Larus argentatus,2016/08/16 19:51:33,60.119,-149.397
Larus argentatus,2016/08/16 20:12:09,60.12,-149.406
Larus argentatus,2016/08/16 20:50:58,60.112,-149.373
Larus argentatus,2016/08/16 20:53:58,60.118,-149.387
Larus argentatus,2016/08/16 21:01:05,60.108,-149.375
Larus argentatus,2016/08/16 21:30:58,60.121,-149.407
Larus argentatus,2016/08/16 21:49:28,60.119,-149.41
Larus argentatus,2016/08/16 22:25:47,60.12,-149.395
Larus argentatus,2016/08/16 22:39:21,60.123,-149.387
Larus argentatus,2016/08/16 23:09:06,60.173,-149.19
Larus argentatus,2016/08/18 20:16:53,,
Larus argentatus,2016/08/18 21:08:15,,
Larus argentatus,2016/08/18 22:49:10,,
Larus argentatus,2016/09/01 22:09:56,,
Larus argentatus,2016/09/01 23:28:23,,
Larus glaucescens,2016/06/09 18:58:02,60.43,-151.024
Larus glaucescens,2016/06/09 19:20:45,60.452,-151.126
Larus glaucescens,2016/06/09 19:21:36,60.461,-151.121
Larus glaucescens,2016/06/09 19:27:17,60.451,-151.113
Larus glaucescens,2016/06/09 20:12:39,60.519,-150.98
Larus glaucescens,2016/06/09 20:28:17,60.487,-151.093
Larus glaucescens,2016/06/09 20:51:57,60.515,-151.112
Larus glaucescens,2016/06/09 20:55:29,60.481,-151.147
Larus glaucescens,2016/06/09 21:06:53,60.536,-151.203
Larus glaucescens,2016/06/09 22:01:36,60.521,-151.15
Larus glaucescens,2016/06/09 22:32:21,60.525,-151.216
Larus glaucescens,2016/06/09 22:37:53,60.545,-151.231
Larus glaucescens,2016/06/09 22:47:26,60.549,-151.229
Larus glaucescens,2016/06/09 23:45:57,60.58,-151.251
Larus glaucescens,2016/06/11 18:56:30,61.258,-150.543
Larus glaucescens,2016/06/11 19:35:59,61.288,-150.599
Larus glaucescens,2016/06/11 20:07:06,61.292,-150.593
Larus glaucescens,2016/06/11 20:07:37,61.293,-150.594
Larus glaucescens,2016/06/11 20:24:43,61.286,-150.576
Larus glaucescens,2016/06/11 20:32:47,61.29,-150.576
Larus glaucescens,2016/06/11 21:17:14,61.288,-150.589
Larus glaucescens,2016/06/11 22:07:22,61.287,-150.596
Larus glaucescens,2016/06/11 22:16:25,61.285,-150.593
Larus glaucescens,2016/06/11 23:00:38,61.287,-150.604
Larus glaucescens,2016/06/11 23:21:17,61.337,-150.755
Larus glaucescens,2016/06/11 23:22:49,61.301,-150.467
Larus glaucescens,2016/06/11 23:41:53,61.281,-150.457
Larus glaucescens,2016/06/11 23:51:59,61.281,-150.461
Larus glaucescens,2016/06/13 19:16:13,61.579,-149.193
Larus glaucescens,2016/06/13 19:41:27,61.587,-149.191
Larus glaucescens,2016/06/13 19:42:56,61.581,-149.168
Larus glaucescens,2016/06/13 20:10:43,61.585,-149.18
Larus glaucescens,2016/06/13 20:37:05,61.593,-149.227
Larus glaucescens,2016/06/13 20:55:05,61.592,-149.22
Larus glaucescens,2016/06/13 21:24:15,61.588,-149.2
Larus glaucescens,2016/06/13 21:49:57,61.59,-149.203
Larus glaucescens,2016/06/13 23:28:45,61.603,-149.123
Larus glaucescens,2016/06/15 19:02:47,61.587,-149.191
Larus glaucescens,2016/06/15 19:23:46,61.573,-149.189
Larus glaucescens,2016/06/15 19:56:02,61.591,-149.209
Larus glaucescens,2016/06/15 20:09:38,61.591,-149.22
Larus glaucescens,2016/06/15 20:42:42,61.587,-149.191
Larus glaucescens,2016/06/15 21:02:42,61.587,-149.191
Larus glaucescens,2016/06/15 21:30:40,61.583,-149.153
Larus glaucescens,2016/06/15 21:37:40,61.603,-149.216
Larus glaucescens,2016/06/15 21:44:22,61.528,-149.281
Larus glaucescens,2016/06/15 22:21:19,61.555,-149.092
Larus glaucescens,2016/06/15 23:10:44,61.551,-149.101
Larus glaucescens,2016/06/17 18:58:01,61.581,-149.196
Larus glaucescens,2016/06/17 19:09:06,61.589,-149.202
Larus glaucescens,2016/06/17 19:15:06,61.589,-149.203
Larus glaucescens,2016/06/17 19:27:47,61.587,-149.206
Larus glaucescens,2016/06/17 19:59:30,61.589,-149.201
Larus glaucescens,2016/06/17 20:39:52,61.607,-149.096
Larus glaucescens,2016/06/17 20:46:57,61.563,-149.206
Larus glaucescens,2016/06/17 20:55:01,61.568,-149.159
Larus glaucescens,2016/06/17 21:05:09,61.544,-149.081
Larus glaucescens,2016/06/17 21:41:18,61.553,-149.088
Larus glaucescens,2016/06/17 22:16:16,61.557,-149.067
Larus glaucescens,2016/06/17 22:35:23,61.552,-149.016
Larus glaucescens,2016/06/17 22:47:53,61.559,-149.067
Larus glaucescens,2016/06/19 19:18:34,60.442,-151.12
Larus glaucescens,2016/06/19 20:06:40,60.442,-151.122
Larus glaucescens,2016/06/19 20:13:42,60.448,-151.118
Larus glaucescens,2016/06/19 20:20:44,60.448,-151.117
Larus glaucescens,2016/06/19 20:40:57,60.433,-151.094
Larus glaucescens,2016/06/19 20:57:03,60.436,-151.102
Larus glaucescens,2016/06/19 21:46:16,60.448,-151.233
Larus glaucescens,2016/06/19 21:47:59,60.479,-151.131
Larus glaucescens,2016/06/19 21:52:58,60.453,-151.149
Larus glaucescens,2016/06/19 22:24:55,60.489,-151.15
Larus glaucescens,2016/06/19 22:34:48,60.489,-151.148
Larus glaucescens,2016/06/19 23:21:01,60.486,-151.143
Larus glaucescens,2016/06/19 23:30:45,60.493,-151.15
Larus glaucescens,2016/06/19 23:33:50,60.493,-151.149
Larus glaucescens,2016/06/21 19:15:43,61.562,-149.069
Larus glaucescens,2016/06/21 19:27:59,61.568,-149.13
Larus glaucescens,2016/06/21 19:53:01,61.563,-149.091
Larus glaucescens,2016/06/21 20:13:42,61.558,-149.108
Larus glaucescens,2016/06/21 20:22:56,61.557,-149.086
Larus glaucescens,2016/06/21 21:10:46,61.555,-149.083
Larus glaucescens,2016/06/21 21:58:10,61.554,-149.09
Larus glaucescens,2016/06/21 21:58:38,61.554,-149.09
Larus glaucescens,2016/06/21 22:32:28,61.562,-149.092
Larus glaucescens,2016/06/21 22:48:35,61.554,-149.106
Larus glaucescens,2016/06/21 23:10:14,61.512,-149.208
Larus glaucescens,2016/06/21 23:35:54,61.591,-149.189
Larus glaucescens,2016/06/21 23:43:25,61.584,-149.237
Larus glaucescens,2016/06/23 19:29:32,61.558,-149.085
Larus glaucescens,2016/06/23 19:36:21,61.556,-149.084
Larus glaucescens,2016/06/23 20:01:02,61.558,-149.091
Larus glaucescens,2016/06/23 20:06:37,61.558,-149.092
Larus glaucescens,2016/06/23 20:30:11,61.554,-149.078
Larus glaucescens,2016/06/23 21:11:45,61.556,-149.085
Larus glaucescens,2016/06/23 21:36:56,61.556,-149.087
Larus glaucescens,2016/06/23 21:44:00,61.557,-149.088
Larus glaucescens,2016/06/23 22:10:53,61.549,-149.086
Larus glaucescens,2016/06/23 22:48:30,61.572,-149.066
Larus glaucescens,2016/06/23 23:19:29,61.561,-149.062
Larus glaucescens,2016/06/23 23:20:48,61.561,-149.061
Larus glaucescens,2016/06/23 23:51:03,61.555,-149.065
Larus glaucescens,2016/06/25 18:56:04,61.587,-149.201
Larus glaucescens,2016/06/25 19:08:12,61.595,-149.211
Larus glaucescens,2016/06/25 19:16:15,61.596,-149.212
Larus glaucescens,2016/06/25 19:37:25,61.595,-149.203
Larus glaucescens,2016/06/25 19:48:30,61.588,-149.198
Larus glaucescens,2016/06/25 20:35:53,61.592,-149.218
Larus glaucescens,2016/06/25 20:46:00,61.588,-149.184
Larus glaucescens,2016/06/25 21:14:43,61.578,-149.197
Larus glaucescens,2016/06/25 21:22:48,61.553,-149.239
Larus glaucescens,2016/06/25 22:13:41,61.557,-149.096
Larus glaucescens,2016/06/25 22:33:21,61.554,-149.088
Larus glaucescens,2016/06/25 22:57:02,61.555,-149.095
Larus glaucescens,2016/06/25 23:51:29,61.548,-149.08
Larus glaucescens,2016/06/27 19:04:06,61.587,-149.198
Larus glaucescens,2016/06/27 19:14:12,61.593,-149.2
Larus glaucescens,2016/06/27 19:54:01,61.589,-149.202
Larus glaucescens,2016/06/27 20:47:56,61.59,-149.206
Larus glaucescens,2016/06/27 20:52:31,61.583,-149.225
Larus glaucescens,2016/06/27 21:29:55,61.59,-149.206
Larus glaucescens,2016/06/27 22:01:29,61.311,-148.802
Larus glaucescens,2016/06/27 22:21:18,61.421,-148.845
Larus glaucescens,2016/06/27 22:35:26,61.536,-149.147
Larus glaucescens,2016/06/27 23:10:13,61.545,-149.069
Larus glaucescens,2016/06/27 23:23:19,61.55,-149.074
Larus glaucescens,2016/06/27 23:41:59,61.516,-149.084
Larus glaucescens,2016/06/29 18:56:49,61.468,-149.332
Larus glaucescens,2016/06/29 19:11:38,61.49,-149.572
Larus glaucescens,2016/06/29 19:16:42,61.494,-149.612
Larus glaucescens,2016/06/29 19:59:01,61.443,-149.474
Larus glaucescens,2016/06/29 20:04:43,61.492,-149.586
Larus glaucescens,2016/06/29 20:29:48,61.584,-149.509
Larus glaucescens,2016/06/29 20:46:55,61.606,-149.443
Larus glaucescens,2016/06/29 20:56:01,61.605,-149.442
Larus glaucescens,2016/06/29 21:41:58,61.587,-149.222
Larus glaucescens,2016/06/29 22:12:24,61.586,-149.21
Larus glaucescens,2016/06/29 22:28:49,61.579,-149.224
Larus glaucescens,2016/06/29 22:32:53,61.573,-149.271
Larus glaucescens,2016/06/29 23:19:01,61.559,-149.093
Larus glaucescens,2016/06/29 23:49:02,61.567,-149.046
Larus glaucescens,2016/07/01 19:24:48,61.59,-149.2
Larus glaucescens,2016/07/01 19:35:25,61.596,-149.197
Larus glaucescens,2016/07/01 20:09:11,61.585,-149.346
Larus glaucescens,2016/07/01 20:11:11,61.589,-149.228
Larus glaucescens,2016/07/01 21:05:46,61.591,-149.209
Larus glaucescens,2016/07/01 21:16:43,61.588,-149.2
Larus glaucescens,2016/07/01 21:44:57,61.591,-149.202
Larus glaucescens,2016/07/01 21:46:25,61.588,-149.209
Larus glaucescens,2016/07/01 21:46:56,61.591,-149.207
Larus glaucescens,2016/07/01 22:56:00,61.591,-149.167
Larus glaucescens,2016/07/01 23:20:40,61.577,-149.042
Larus glaucescens,2016/07/01 23:26:16,61.642,-149.254
Larus glaucescens,2016/07/01 23:29:40,61.492,-149.227
Larus glaucescens,2016/07/03 19:13:42,61.507,-149.347
Larus glaucescens,2016/07/03 19:15:43,61.503,-149.339
Larus glaucescens,2016/07/03 19:27:18,61.501,-149.347
Larus glaucescens,2016/07/03 19:47:27,61.498,-149.425
Larus glaucescens,2016/07/03 20:17:41,61.466,-149.532
Larus glaucescens,2016/07/03 20:52:30,61.453,-149.579
Larus glaucescens,2016/07/03 21:08:24,61.449,-149.584
Larus glaucescens,2016/07/03 21:27:54,61.448,-149.592
Larus glaucescens,2016/07/03 22:32:55,61.448,-149.593
Larus glaucescens,2016/07/03 22:33:23,61.451,-149.594
Larus glaucescens,2016/07/03 22:49:53,61.447,-149.595
Larus glaucescens,2016/07/03 23:08:12,61.447,-149.597
Larus glaucescens,2016/07/03 23:43:59,61.442,-149.616
Larus glaucescens,2016/07/05 18:59:21,61.581,-149.181
Larus glaucescens,2016/07/05 19:24:44,61.59,-149.202
Larus glaucescens,2016/07/05 19:41:11,61.589,-149.209
Larus glaucescens,2016/07/05 20:05:36,61.589,-149.204
Larus glaucescens,2016/07/05 20:27:15,61.59,-149.208
Larus glaucescens,2016/07/05 21:23:18,61.588,-149.209
Larus glaucescens,2016/07/05 21:44:00,61.587,-149.205
Larus glaucescens,2016/07/05 22:09:24,61.591,-149.204
Larus glaucescens,2016/07/05 22:43:27,61.591,-149.192
Larus glaucescens,2016/07/05 23:03:06,61.593,-149.205
Larus glaucescens,2016/07/05 23:44:29,61.596,-149.212
Larus glaucescens,2016/07/05 23:47:00,61.591,-149.2
Larus glaucescens,2016/07/07 19:04:37,61.601,-149.188
Larus glaucescens,2016/07/07 19:21:43,61.593,-149.219
Larus glaucescens,2016/07/07 19:40:55,61.59,-149.205
Larus glaucescens,2016/07/07 20:10:11,61.602,-149.227
Larus glaucescens,2016/07/07 20:34:23,61.595,-149.228
Larus glaucescens,2016/07/07 20:39:25,61.591,-149.204
Larus glaucescens,2016/07/07 21:20:46,61.565,-149.129
Larus glaucescens,2016/07/07 22:21:26,61.553,-149.084
Larus glaucescens,2016/07/07 22:22:11,61.554,-149.083
Larus glaucescens,2016/07/07 22:35:23,61.554,-149.087
Larus glaucescens,2016/07/07 23:05:36,61.586,-149.266
Larus glaucescens,2016/07/09 19:05:45,61.588,-149.192
Larus glaucescens,2016/07/09 19:48:30,61.601,-149.227
Larus glaucescens,2016/07/09 19:57:02,61.589,-149.201
Larus glaucescens,2016/07/09 20:10:40,61.505,-149.041
Larus glaucescens,2016/07/09 20:19:13,61.583,-149.066
Larus glaucescens,2016/07/09 20:42:25,61.56,-149.108
Larus glaucescens,2016/07/09 21:40:00,61.563,-149.104
Larus glaucescens,2016/07/09 21:55:06,61.557,-149.085
Larus glaucescens,2016/07/09 22:26:08,61.555,-149.097
Larus glaucescens,2016/07/09 23:06:44,61.56,-149.115
Larus glaucescens,2016/07/09 23:23:48,61.566,-149.108
Larus glaucescens,2016/07/09 23:39:59,61.556,-149.088
Larus glaucescens,2016/07/11 19:12:38,61.584,-149.194
Larus glaucescens,2016/07/11 19:18:42,61.584,-149.196
Larus glaucescens,2016/07/11 19:22:43,61.588,-149.19
Larus glaucescens,2016/07/11 19:56:52,61.589,-149.197
Larus glaucescens,2016/07/11 19:59:30,61.587,-149.202
Larus glaucescens,2016/07/11 20:52:27,61.583,-149.187
Larus glaucescens,2016/07/11 20:58:03,61.585,-149.187
Larus glaucescens,2016/07/11 21:02:08,61.591,-149.201
Larus glaucescens,2016/07/11 21:33:25,61.589,-149.197
Larus glaucescens,2016/07/11 21:42:59,61.591,-149.201
Larus glaucescens,2016/07/11 22:37:24,61.599,-149.207
Larus glaucescens,2016/07/11 22:41:23,61.595,-149.193
Larus glaucescens,2016/07/11 23:16:45,61.591,-149.193
Larus glaucescens,2016/07/11 23:23:19,61.583,-149.207
Larus glaucescens,2016/07/13 18:58:37,61.557,-149.094
Larus glaucescens,2016/07/13 19:21:47,61.559,-149.068
Larus glaucescens,2016/07/13 19:35:55,61.557,-149.072
Larus glaucescens,2016/07/13 20:06:40,61.556,-149.076
Larus glaucescens,2016/07/13 20:15:57,61.558,-149.093
Larus glaucescens,2016/07/13 20:58:36,61.557,-149.089
Larus glaucescens,2016/07/13 21:14:56,61.556,-149.083
Larus glaucescens,2016/07/13 21:57:01,61.56,-149.089
Larus glaucescens,2016/07/13 22:17:51,61.57,-149.066
Larus glaucescens,2016/07/13 22:38:02,61.568,-149.091
Larus glaucescens,2016/07/13 22:54:23,61.554,-149.087
Larus glaucescens,2016/07/13 23:37:32,61.551,-149.095
Larus glaucescens,2016/07/15 19:21:17,61.467,-149.115
Larus glaucescens,2016/07/15 19:35:21,61.587,-148.977
Larus glaucescens,2016/07/15 20:21:44,61.552,-149.054
Larus glaucescens,2016/07/15 20:52:00,61.559,-149.085
Larus glaucescens,2016/07/15 21:15:29,61.554,-149.086
Larus glaucescens,2016/07/15 21:59:06,61.554,-149.093
Larus glaucescens,2016/07/15 22:29:59,61.555,-149.087
Larus glaucescens,2016/07/15 22:57:36,61.556,-149.087
Larus glaucescens,2016/07/15 23:41:00,61.55,-149.105
Larus glaucescens,2016/07/17 19:39:59,61.441,-149.677
Larus glaucescens,2016/07/17 19:55:59,61.438,-149.68
Larus glaucescens,2016/07/17 20:07:35,61.441,-149.671
Larus glaucescens,2016/07/17 20:26:46,61.436,-149.669
Larus glaucescens,2016/07/17 20:34:49,61.438,-149.671
Larus glaucescens,2016/07/17 21:14:41,61.437,-149.675
Larus glaucescens,2016/07/17 21:31:54,61.437,-149.669
Larus glaucescens,2016/07/17 21:45:00,61.454,-149.912
Larus glaucescens,2016/07/17 22:04:38,61.412,-149.685
Larus glaucescens,2016/07/17 22:10:13,61.429,-149.675
Larus glaucescens,2016/07/17 22:55:36,61.413,-149.694
Larus glaucescens,2016/07/17 23:10:12,61.427,-149.695
Larus glaucescens,2016/07/17 23:21:17,61.475,-149.603
Larus glaucescens,2016/07/17 23:44:59,61.518,-149.239
Larus glaucescens,2016/07/17 23:51:02,61.517,-149.247
Larus glaucescens,2016/07/19 18:56:54,61.559,-149.072
Larus glaucescens,2016/07/19 19:20:18,61.552,-149.061
Larus glaucescens,2016/07/19 19:32:04,61.557,-149.083
Larus glaucescens,2016/07/19 19:50:56,61.554,-149.09
Larus glaucescens,2016/07/19 20:06:55,61.55,-149.092
Larus glaucescens,2016/07/19 20:32:54,61.562,-149.127
Larus glaucescens,2016/07/19 20:57:44,61.536,-149.05
Larus glaucescens,2016/07/19 21:08:07,61.56,-149.089
Larus glaucescens,2016/07/19 21:29:50,61.555,-149.086
Larus glaucescens,2016/07/19 21:47:12,61.546,-149.094
Larus glaucescens,2016/07/19 22:20:32,61.543,-149.081
Larus glaucescens,2016/07/19 23:27:12,61.556,-149.074
Larus glaucescens,2016/07/21 19:05:37,61.598,-149.178
Larus glaucescens,2016/07/21 19:06:07,61.594,-149.195
Larus glaucescens,2016/07/21 19:47:23,61.593,-149.193
Larus glaucescens,2016/07/21 19:57:01,61.589,-149.202
Larus glaucescens,2016/07/21 20:08:08,61.588,-149.205
Larus glaucescens,2016/07/21 20:49:59,61.586,-149.204
Larus glaucescens,2016/07/21 20:49:59,61.593,-149.241
Larus glaucescens,2016/07/21 21:23:31,61.59,-149.202
Larus glaucescens,2016/07/21 21:37:33,61.589,-149.204
Larus glaucescens,2016/07/21 22:25:51,61.59,-149.193
Larus glaucescens,2016/07/21 22:30:56,61.591,-149.202
Larus glaucescens,2016/07/21 23:04:42,61.589,-149.202
Larus glaucescens,2016/07/21 23:14:15,61.591,-149.201
Larus glaucescens,2016/07/23 19:22:13,61.511,-149.352
Larus glaucescens,2016/07/23 19:23:44,61.511,-149.352
Larus glaucescens,2016/07/23 20:03:35,61.578,-149.505
Larus glaucescens,2016/07/23 20:21:41,61.529,-149.57
Larus glaucescens,2016/07/23 20:59:00,61.388,-149.609
Larus glaucescens,2016/07/23 21:01:59,61.461,-149.906
Larus glaucescens,2016/07/23 21:41:59,61.676,-149.672
Larus glaucescens,2016/07/23 22:02:38,61.677,-149.296
Larus glaucescens,2016/07/23 22:40:26,61.593,-149.203
Larus glaucescens,2016/07/23 22:40:28,61.593,-149.203
Larus glaucescens,2016/07/23 23:39:53,61.587,-149.202
Larus glaucescens,2016/07/25 18:57:52,61.546,-149.448
Larus glaucescens,2016/07/25 19:23:18,61.589,-149.265
Larus glaucescens,2016/07/25 20:04:08,61.589,-149.2
Larus glaucescens,2016/07/25 20:35:54,61.588,-149.2
Larus glaucescens,2016/07/25 21:02:36,61.588,-149.2
Larus glaucescens,2016/07/25 21:40:24,61.591,-149.207
Larus glaucescens,2016/07/25 21:47:59,61.59,-149.2
Larus glaucescens,2016/07/25 22:18:34,61.589,-149.201
Larus glaucescens,2016/07/25 23:19:11,61.58,-149.189
Larus glaucescens,2016/07/25 23:25:17,61.585,-149.184
Larus glaucescens,2016/07/27 19:19:54,61.483,-149.392
Larus glaucescens,2016/07/27 19:34:12,61.479,-149.396
Larus glaucescens,2016/07/27 19:38:54,61.479,-149.391
Larus glaucescens,2016/07/27 20:26:47,61.498,-149.452
Larus glaucescens,2016/07/27 20:55:59,61.477,-149.379
Larus glaucescens,2016/07/27 21:12:21,61.477,-149.382
Larus glaucescens,2016/07/27 21:17:50,61.478,-149.38
Larus glaucescens,2016/07/27 21:52:06,61.478,-149.409
Larus glaucescens,2016/07/27 22:00:10,61.515,-149.406
Larus glaucescens,2016/07/27 22:33:23,61.627,-149.176
Larus glaucescens,2016/07/27 22:53:12,61.585,-149.183
Larus glaucescens,2016/07/27 22:56:36,61.618,-149.217
Larus glaucescens,2016/07/27 23:35:56,61.585,-149.219
Larus glaucescens,2016/07/29 19:13:38,61.512,-149.39
Larus glaucescens,2016/07/29 19:40:23,61.506,-149.353
Larus glaucescens,2016/07/29 19:52:58,61.501,-149.345
Larus glaucescens,2016/07/29 20:09:37,61.446,-149.267
Larus glaucescens,2016/07/29 20:27:45,61.484,-149.25
Larus glaucescens,2016/07/29 20:51:53,61.501,-149.339
Larus glaucescens,2016/07/29 21:19:48,61.509,-149.352
Larus glaucescens,2016/07/29 21:29:51,61.546,-149.295
Larus glaucescens,2016/07/29 21:45:59,61.597,-149.181
Larus glaucescens,2016/07/29 22:10:28,61.59,-149.198
Larus glaucescens,2016/07/29 22:34:54,61.594,-149.192
Larus glaucescens,2016/07/29 23:06:41,61.6,-149.149
