xlong,ylat,collision
-97.512459,36.335072,0.0
-97.615379,36.345432,0.0
-97.521767,36.312836,0.0
-97.520454,36.337055,0.0
-97.64267,36.345322,0.0
-97.517433,36.266041,0.0
-97.534729,36.345455,0.0
-97.524193,36.337933,0.0
-97.507896,36.294983,0.0
-97.512787,36.294884,0.0
-97.548828,36.28199,0.0
-97.525169,36.301357,0.0
-97.595436,36.336594,0.0
-97.629677,36.32338,0.0
-97.520897,36.233299,0.0
-97.518875,36.292652,0.0
-97.642059,36.330929,0.0
-97.547333,36.276527,0.0
-97.634338,36.349106,0.0
-97.525612,36.35276,0.0
-97.527283,36.30751,0.0
-97.580002,36.343521,0.0
-97.544434,36.257854,0.0
-97.525116,36.313305,0.0
-97.52285,36.28714,0.0
-97.632828,36.328815,0.0
-97.517403,36.308372,0.0
-97.577766,36.335121,0.0
-97.522171,36.298641,0.0
-97.530884,36.295757,0.0
-97.526085,36.293278,0.0
-97.516853,36.301064,0.0
-97.590797,36.330975,0.0
-97.526337,36.255135,0.0
-97.601158,36.265926,0.0
-97.634979,36.321213,0.0
-97.530518,36.277966,0.0
-97.646858,36.342945,0.0
-97.530754,36.324726,0.0
-97.516495,36.364464,0.0
-97.498894,36.334202,0.0
-97.536842,36.291168,0.0
-97.619492,36.341751,0.0
-97.516891,36.335232,0.0
-97.545029,36.247559,0.0
-97.539902,36.299545,0.0
-97.503601,36.335072,0.0
-97.535805,36.258667,0.0
-97.570885,36.281479,0.0
-97.615082,36.321609,0.0
-97.561783,36.334435,0.0
-97.509666,36.270103,0.0
-97.55761,36.323929,0.0
-97.628143,36.336945,0.0
-97.610458,36.322308,0.0
-97.53981,36.255535,0.0
-97.52829,36.287582,0.0
-97.53968,36.270134,0.0
-97.641617,36.338081,0.0
-97.516846,36.31636,0.0
-97.629967,36.350929,0.0
-97.521194,36.262295,0.0
-97.637787,36.34853,0.0
-97.513176,36.268726,0.0
-97.507103,36.263378,0.0
-97.530708,36.26622,0.0
-76.9506,41.744892,0.0
-76.842995,41.768494,0.0
-76.907295,41.765091,0.0
-76.8778,41.772991,0.0
-76.937599,41.757992,0.0
-76.844101,41.732391,0.0
-76.8563,41.776192,0.0
-76.855499,41.732292,0.0
-76.855301,41.759892,0.0
-76.921394,41.763092,0.0
-76.846497,41.762093,0.0
-76.871101,41.74559,0.0
-76.850899,41.779491,0.0
-76.846901,41.737694,0.0
-76.9533,41.738792,0.0
-76.881599,41.771893,0.0
-76.884201,41.76799,0.0
-76.836296,41.765793,0.0
-76.984566,41.735542,0.0
-76.843597,41.741291,0.0
-76.981094,41.743893,0.0
-76.842201,41.743393,0.0
-76.825294,41.749191,0.0
-76.848,41.766491,0.0
-76.945801,41.747494,0.0
-76.8283,41.748291,0.0
-76.922997,41.76189,0.0
-76.962799,41.73999,0.0
-76.895294,41.765293,0.0
-76.841599,41.724892,0.0
-76.910095,41.764793,0.0
-76.8311,41.747093,0.0
-76.913315,41.764568,0.0
-76.871597,41.772591,0.0
-76.965096,41.738792,0.0
-76.836494,41.768494,0.0
-76.8424,41.763092,0.0
-76.8918,41.772293,0.0
-76.8508,41.78149,0.0
-76.8601,41.753891,0.0
-76.8983,41.775494,0.0
-76.938896,41.753792,0.0
-76.858299,41.771992,0.0
-76.858795,41.730293,0.0
-76.941895,41.750492,0.0
-76.946899,41.741894,0.0
-76.886299,41.764591,0.0
-76.978294,41.745293,0.0
-76.857498,41.755592,0.0
-76.871895,41.769993,0.0
-76.984695,41.743191,0.0
-76.833496,41.756992,0.0
-76.939796,41.751892,0.0
-76.9272,41.758991,0.0
-76.9384,41.755894,0.0
-76.943901,41.749092,0.0
-76.839401,41.755291,0.0
-76.950798,41.740192,0.0
-76.948799,41.745991,0.0
-76.839195,41.764294,0.0
-76.837601,41.770493,0.0
-76.924995,41.76099,0.0
-76.873398,41.741791,0.0
-76.855896,41.757591,0.0
-76.871895,41.775093,0.0
-76.839401,41.752792,0.0
-76.960899,41.741291,0.0
-95.844292,43.752693,0.0
-97.935989,47.302692,0.0
-97.91449,47.302094,0.0
-97.917091,47.285793,0.0
-97.910591,47.30809,0.0
-97.906387,47.313892,0.0
-97.967094,47.295094,0.0
-97.934593,47.306091,0.0
-97.963188,47.295994,0.0
-97.912788,47.321293,0.0
-97.95829,47.278992,0.0
-97.974289,47.306293,0.0
-97.91259,47.304691,0.0
-97.972092,47.261593,0.0
-97.937889,47.299892,0.0
-97.94529,47.292294,0.0
-97.953094,47.288391,0.0
-97.950989,47.305191,0.0
-97.914787,47.287891,0.0
-97.925392,47.321991,0.0
-97.95459,47.323792,0.0
-97.92289,47.276691,0.0
-97.90889,47.311493,0.0
-97.972588,47.274391,0.0
-97.969193,47.285992,0.0
-97.956589,47.316994,0.0
-97.954094,47.303291,0.0
-97.973091,47.309792,0.0
-97.978394,47.280693,0.0
-97.976288,47.272694,0.0
-97.958389,47.323792,0.0
-97.90239,47.287594,0.0
-97.972694,47.284992,0.0
-97.905891,47.293392,0.0
-97.948288,47.307392,0.0
-97.969093,47.309792,0.0
-97.907188,47.321693,0.0
-97.979492,47.271294,0.0
-97.953194,47.280693,0.0
-97.932289,47.318993,0.0
-97.904793,47.285591,0.0
-97.903091,47.315594,0.0
-97.929794,47.321194,0.0
-97.952393,47.318291,0.0
-97.912888,47.289993,0.0
-97.943687,47.295094,0.0
-97.966492,47.260391,0.0
-97.971092,47.294594,0.0
-97.974792,47.266991,0.0
-97.968491,47.274792,0.0
-97.962891,47.260693,0.0
-97.934593,47.290394,0.0
-97.97049,47.28009,0.0
-97.962288,47.32299,0.0
-97.962891,47.276093,0.0
-97.900093,47.31739,0.0
-97.974594,47.280193,0.0
-97.965591,47.286892,0.0
-97.974991,47.293892,0.0
-97.961594,47.310093,0.0
-97.980194,47.260891,0.0
-97.934891,47.316891,0.0
-97.957489,47.301491,0.0
-97.937592,47.314991,0.0
-97.975891,47.261391,0.0
-97.930588,47.276394,0.0
-97.900589,47.290291,0.0
-97.920692,47.324493,0.0
-97.90329,47.322693,0.0
-97.979088,47.266392,0.0
-97.96479,47.320992,0.0
-97.965294,47.309692,0.0
-97.90979,47.291492,0.0
-97.946594,47.289791,0.0
-97.937889,47.288692,0.0
-97.948593,47.287891,0.0
-97.931694,47.292393,0.0
-97.976791,47.303993,0.0
-97.926888,47.276691,0.0
-97.959991,47.314991,0.0
-97.967293,47.281693,0.0
-97.916893,47.215092,0.0
-97.904694,47.221394,0.0
-97.914589,47.216991,0.0
-97.978493,47.097992,0.0
-97.995888,47.092793,0.0
-97.929993,47.199692,0.0
-97.995689,47.086391,0.0
-97.984589,47.094193,0.0
-97.960091,47.118793,0.0
-97.886093,47.229691,0.0
-97.974007,47.098801,0.0
-97.995293,47.076591,0.0
-97.912292,47.228592,0.0
-97.991692,47.09259,0.0
-97.87809,47.201691,0.0
-97.910492,47.200493,0.0
-97.98069,47.095592,2.0
-97.899994,47.20269,0.0
-97.902092,47.22319,0.0
-97.987694,47.092892,0.0
-97.96769,47.103893,2.0
-97.909889,47.231392,0.0
-97.90519,47.20079,0.0
-97.914589,47.225391,0.0
-97.920792,47.21479,0.0
-97.859894,47.207291,0.0
-97.991493,47.078892,0.0
-97.895088,47.203491,0.0
-97.89959,47.224991,0.0
-97.863693,47.207191,0.0
-97.964188,47.107391,0.0
-97.891792,47.204491,0.0
-97.882294,47.19989,0.0
-97.889488,47.227093,0.0
-97.962791,47.117191,0.0
-97.893494,47.225193,0.0
-97.915291,47.20079,0.0
-97.927689,47.201893,0.0
-98.000191,47.07439,0.0
-97.928291,47.119991,0.0
-97.868889,47.048191,0.0
-97.948288,47.169292,0.0
-97.925095,47.151291,0.0
-97.893089,47.173893,0.0
-97.920189,47.122692,0.0
-97.902893,47.163994,0.0
-97.923393,47.113091,0.0
-97.927689,47.107891,0.0
-97.902695,47.05949,0.0
-97.911888,47.111092,0.0
-97.916893,47.16629,0.0
-97.90509,47.162292,0.0
-97.894295,47.161991,0.0
-97.904289,47.128391,0.0
-97.899391,47.060692,0.0
-97.945793,47.111191,0.0
-97.942093,47.185993,0.0
-97.958893,47.14669,0.0
-97.93679,47.191391,0.0
-97.915092,47.096592,0.0
-97.930191,47.105492,0.0
-97.908089,47.05669,0.0
-97.871994,47.046291,0.0
-97.91349,47.068092,0.0
-97.933189,47.149994,0.0
-97.911491,47.089592,0.0
-97.953995,47.060093,0.0
-97.889793,47.126694,0.0
-97.906189,47.071293,0.0
-97.935287,47.163891,0.0
-97.88089,47.069794,0.0
-97.913589,47.133392,0.0
-97.888489,47.19239,0.0
-97.906494,47.049591,0.0
-97.93589,47.101192,0.0
-97.944191,47.113693,0.0
-97.942093,47.147892,0.0
-97.929688,47.076393,0.0
-97.945091,47.178593,0.0
-97.912689,47.126991,0.0
-97.909393,47.149292,0.0
-97.910988,47.047791,0.0
-97.885689,47.166191,0.0
-97.936188,47.133091,0.0
-97.95269,47.132893,0.0
-97.950394,47.060093,0.0
-97.908295,47.111893,0.0
-97.92569,47.111191,0.0
-97.922394,47.19519,0.0
-97.926292,47.076992,0.0
-97.966591,47.131992,0.0
-97.901894,47.075191,0.0
-97.924088,47.129993,0.0
-97.919189,47.042992,0.0
-97.926994,47.163891,0.0
-97.936295,47.07579,0.0
-97.910492,47.097591,0.0
-97.909393,47.069393,0.0
-97.908592,47.160591,0.0
-97.942688,47.062794,0.0
-97.901291,47.166191,0.0
-97.940689,47.064693,0.0
-97.950691,47.146992,0.0
-97.887093,47.127892,0.0
-97.944191,47.173794,0.0
-97.925789,47.193592,0.0
-97.89119,47.162991,0.0
-97.912788,47.159492,0.0
-97.860794,47.053791,0.0
-97.979591,47.129093,0.0
-97.90049,47.082493,0.0
-97.928291,47.129791,0.0
-97.970291,47.130692,0.0
-97.93129,47.163891,0.0
-97.914589,47.089092,0.0
-97.945992,47.075691,0.0
-97.954292,47.14669,0.0
-97.932693,47.075893,0.0
-97.924492,47.121292,0.0
-97.930489,47.140793,0.0
-97.913094,47.147392,0.0
-97.914291,47.04549,0.0
-97.903091,47.115791,0.0
-97.919792,47.095993,0.0
-97.932487,47.129494,0.0
-97.974792,47.12989,0.0
-97.888588,47.164291,0.0
-97.95649,47.132793,0.0
-97.94429,47.181091,0.0
-97.942192,47.115891,0.0
-97.929489,47.149994,0.0
-97.933189,47.103394,0.0
-97.944992,47.132793,0.0
-97.984291,47.128292,0.0
-97.858292,47.055092,0.0
-97.96299,47.13179,0.0
-97.932289,47.191593,0.0
-97.855492,47.056492,0.0
-97.945992,47.147392,0.0
-97.905594,47.113293,0.0
-97.942291,47.07579,0.0
-97.916191,47.131992,0.0
-97.905991,47.082191,0.0
-97.908394,47.127991,0.0
-97.931389,47.118793,0.0
-97.892288,47.190392,0.0
-97.88929,47.17469,0.0
-97.88459,47.194992,0.0
-97.953888,47.07579,0.0
-97.90979,47.081993,0.0
-97.926491,47.14159,0.0
-97.884789,47.069492,0.0
-97.919991,47.165592,0.0
-97.88559,47.175194,0.0
-97.945488,47.171291,0.0
-97.866493,47.049992,0.0
-97.903488,47.072792,0.0
-97.904488,47.091091,0.0
-97.922691,47.14299,0.0
-97.889191,47.067993,0.0
-97.950394,47.075893,0.0
-97.865089,47.052692,0.0
-97.916191,47.145592,0.0
-97.941391,47.132793,0.0
-97.905289,47.057793,0.0
-97.917191,47.125591,0.0
-97.93129,47.136791,0.0
-97.905991,47.09959,0.0
-97.919189,47.144691,0.0
-97.883591,47.12849,0.0
-94.475632,40.764946,0.0
-98.765915,43.717918,0.0
-98.752403,43.711826,0.0
-98.760986,43.717926,0.0
-98.749001,43.72134,0.0
-98.762352,43.72617,0.0
-98.757484,43.7262,0.0
-98.750946,43.717888,0.0
-98.751732,43.703773,0.0
-98.74691,43.703796,0.0
-104.773087,39.760796,0.0
-103.202789,48.567593,0.0
-103.184189,48.550991,0.0
-103.140991,48.469761,0.0
-103.184586,48.511971,0.0
-103.129288,48.455711,0.0
-103.05127,48.493317,0.0
-103.149986,48.544292,0.0
-103.160889,48.565453,0.0
-103.094391,48.512672,0.0
-103.09819,48.442551,0.0
-103.180489,48.534653,0.0
-103.07769,48.456093,0.0
-103.171387,48.536503,0.0
-103.152191,48.582302,0.0
-103.14949,48.520733,0.0
-103.030792,48.500561,0.0
-103.16629,48.558922,0.0
-103.106491,48.455254,0.0
-103.118843,48.512192,0.0
-103.110291,48.535072,0.0
-103.076286,48.449173,0.0
-103.108688,48.434372,0.0
-103.180389,48.490612,0.0
-103.032089,48.469933,0.0
-103.136986,48.499641,0.0
-103.076286,48.506294,0.0
-103.158691,48.485554,0.0
-103.130692,48.442802,0.0
-103.098686,48.527802,0.0
-103.205193,48.527611,0.0
-103.108986,48.497833,0.0
-103.155487,48.515282,0.0
-103.041092,48.469791,0.0
-103.118889,48.433914,0.0
-103.17469,48.515091,0.0
-103.085686,48.507561,0.0
-103.159988,48.582882,0.0
-103.193993,48.578724,0.0
-103.177986,48.555111,0.0
-103.163193,48.537193,0.0
-103.185387,48.521084,0.0
-103.130989,48.541443,0.0
-103.097786,48.507584,0.0
-103.160789,48.513153,0.0
-103.023987,48.500683,0.0
-103.20369,48.551373,1.0
-103.162987,48.52634,0.0
-103.153587,48.565331,0.0
-103.13089,48.549324,0.0
-103.157692,48.497982,0.0
-103.042587,48.463642,0.0
-103.166992,48.549751,0.0
-103.21299,48.527813,0.0
-103.113289,48.524422,0.0
-103.154091,48.505283,0.0
-103.170189,48.490822,0.0
-103.148392,48.486641,0.0
-103.097801,48.454826,0.0
-103.162292,48.494942,0.0
-103.21669,48.557602,0.0
-103.173286,48.56673,0.0
-103.218788,48.527874,0.0
-103.065887,48.462311,0.0
-103.194885,48.537163,0.0
-103.074989,48.462841,0.0
-103.039391,48.498852,0.0
-103.121391,48.494331,0.0
-103.129189,48.469643,0.0
-103.195686,48.508724,0.0
-156.318588,20.603098,0.0
-156.317688,20.589796,0.0
-156.318481,20.599096,0.0
-156.318283,20.593597,0.0
-156.31839,20.595398,0.0
-156.31839,20.601097,0.0
-156.318481,20.597298,0.0
-156.317993,20.591698,0.0
-100.600716,31.792864,0.0
-100.680016,31.840115,0.0
-100.6446,31.783096,0.0
-100.702087,31.820341,0.0
-100.608818,31.802927,0.0
-100.716614,31.826426,0.0
-100.589256,31.800833,0.0
-100.761543,31.867743,0.0
-100.627922,31.796694,0.0
-100.552383,31.815805,0.0
-100.693306,31.814419,0.0
-100.721024,31.868019,0.0
-100.763046,31.802511,0.0
-100.685211,31.83453,0.0
-100.67485,31.832741,0.0
-100.717987,31.85652,0.0
-100.661606,31.821892,0.0
-100.727379,31.812063,0.0
-100.603363,31.782223,0.0
-100.752243,31.867641,0.0
-100.768074,31.874165,0.0
-100.506363,31.761314,0.0
-100.676041,31.800989,0.0
-100.690575,31.787786,0.0
-100.695381,31.785961,0.0
-100.571075,31.793125,0.0
-100.743408,31.865395,0.0
-100.720451,31.788389,0.0
-100.509521,31.754919,0.0
-100.702217,31.860052,0.0
-100.740868,31.853355,0.0
-100.748177,31.859234,0.0
-100.54644,31.810432,0.0
-100.544266,31.798052,0.0
-100.534409,31.801752,0.0
-100.773026,31.873964,0.0
-100.607262,31.810249,0.0
-100.563202,31.79351,0.0
-100.698189,31.819675,0.0
-100.674637,31.840361,0.0
-100.731842,31.836233,0.0
-100.710884,31.84133,0.0
-100.723061,31.811886,0.0
-100.536713,31.777874,0.0
-100.7061,31.859018,0.0
-100.65976,31.798855,0.0
-100.571213,31.809097,0.0
-100.761009,31.835787,0.0
-100.714394,31.782984,0.0
-100.519211,31.792664,0.0
-100.730835,31.857153,0.0
-100.636414,31.783066,0.0
-100.593002,31.799963,0.0
-100.572876,31.81218,0.0
-100.514862,31.794878,0.0
-100.718536,31.838078,0.0
-100.701614,31.846014,0.0
-100.683144,31.79285,0.0
-100.683731,31.810862,0.0
-100.75042,31.80517,0.0
-100.759094,31.803242,0.0
-100.713211,31.822783,0.0
-100.710709,31.833124,0.0
-100.670921,31.839203,0.0
-100.657478,31.814434,0.0
-100.523911,31.757198,0.0
-100.51516,31.761839,0.0
-100.625397,31.817734,0.0
-100.725395,31.851728,0.0
-100.710312,31.816189,0.0
-100.645599,31.797903,0.0
-100.611076,31.80887,0.0
-100.522964,31.775869,0.0
-100.614395,31.817816,0.0
-100.596878,31.800404,0.0
-100.736229,31.850124,0.0
-100.632339,31.798256,0.0
-100.67823,31.813923,0.0
-100.74295,31.807034,0.0
-100.714218,31.857311,0.0
-100.557198,31.812258,0.0
-100.686211,31.788122,0.0
-100.697578,31.844524,0.0
-100.739807,31.836731,0.0
-100.69989,31.855705,0.0
-100.526337,31.774031,0.0
-100.723473,31.837646,0.0
-100.620567,31.812256,0.0
-100.73259,31.787527,0.0
-100.55088,31.790144,0.0
-100.661407,31.813871,0.0
-100.7183,31.874414,0.0
-100.710335,31.856819,0.0
-100.510651,31.762203,0.0
-100.733559,31.869387,0.0
-100.745834,31.830931,0.0
-100.522781,31.749561,0.0
-100.526894,31.763769,0.0
-100.681053,31.830355,0.0
-100.747894,31.825972,0.0
-100.585579,31.803478,0.0
-100.510857,31.770592,0.0
-100.66684,31.797867,0.0
-100.736664,31.786636,0.0
-100.522888,31.764338,0.0
-100.705894,31.831289,0.0
-100.693085,31.842636,0.0
-100.725006,31.790039,0.0
-100.740082,31.867781,0.0
-100.523148,31.792564,0.0
-100.683952,31.838835,0.0
-100.754539,31.805328,0.0
-100.671043,31.812468,0.0
-100.688248,31.810837,0.0
-100.628532,31.815983,0.0
-100.529533,31.788475,0.0
-100.68943,31.833712,0.0
-100.586945,31.794992,0.0
-100.54834,31.805101,0.0
-100.75174,31.827703,0.0
-100.68499,31.829222,0.0
-100.518097,31.766783,0.0
-100.569313,31.805166,0.0
-100.752182,31.858768,0.0
-100.717522,31.866533,0.0
-100.590889,31.78512,0.0
-100.707031,31.820646,0.0
-100.615814,31.806963,0.0
-100.620186,31.79331,0.0
-100.611069,31.800169,0.0
-100.504936,31.754433,0.0
-100.706429,31.785395,0.0
-100.58165,31.803581,0.0
-100.721832,31.857277,0.0
-100.573967,31.795359,0.0
-100.543671,31.785103,0.0
-100.665176,31.819208,0.0
-100.581841,31.794672,0.0
-100.531433,31.777058,0.0
-100.577843,31.795116,0.0
-100.517159,31.754875,0.0
-100.640648,31.782871,0.0
-100.670799,31.799231,0.0
-100.514442,31.768402,0.0
-100.67804,31.836487,0.0
-100.765945,31.837034,0.0
-100.642036,31.800373,0.0
-100.558998,31.792608,0.0
-100.506943,31.770042,0.0
-100.559128,31.80637,0.0
-100.669731,31.819355,0.0
-100.674911,31.795786,0.0
-100.61554,31.783112,0.0
-100.594597,31.786474,0.0
-100.539055,31.803522,0.0
-100.54705,31.788799,0.0
-100.604675,31.79463,0.0
-100.528557,31.752155,0.0
-100.525963,31.789953,0.0
-100.655113,31.799091,0.0
-100.648392,31.78302,0.0
-100.731964,31.811895,0.0
-100.532326,31.765182,0.0
-100.537865,31.793003,0.0
-100.739685,31.861395,0.0
-100.615097,31.798172,0.0
-100.601036,31.804022,0.0
-100.697807,31.833441,0.0
-100.636093,31.8002,0.0
-100.555046,31.790697,0.0
-100.756996,31.867178,0.0
-100.631821,31.814465,0.0
-100.699867,31.785652,0.0
-100.618752,31.817959,0.0
-100.599174,31.782713,0.0
-100.728439,31.78837,0.0
-100.735306,31.858622,0.0
-100.607796,31.782816,0.0
-100.559891,31.819139,0.0
-100.5634,31.807444,0.0
-100.513237,31.755211,0.0
-100.710403,31.783569,0.0
-100.63163,31.783995,0.0
-100.706413,31.841387,0.0
-100.540047,31.78248,0.0
-100.619263,31.784101,0.0
-100.685249,31.821333,0.0
-100.627556,31.783983,0.0
-100.567184,31.792931,0.0
-100.604912,31.803986,0.0
-100.552956,31.805906,0.0
-99.230751,33.20219,0.0
-99.218735,33.217617,0.0
-99.345436,33.131512,0.0
-99.215134,33.202396,0.0
-99.340439,33.175632,0.0
-99.278389,33.207279,0.0
-99.202934,33.200554,0.0
-99.294189,33.10149,0.0
-99.240479,33.2202,0.0
-99.24826,33.190548,0.0
-99.332123,33.168152,0.0
-99.288284,33.188908,0.0
-99.309547,33.173027,0.0
-99.282127,33.165295,0.0
-99.323906,33.172562,0.0
-99.340698,33.128872,0.0
-99.229065,33.187618,0.0
-99.328606,33.175049,0.0
-99.313805,33.169838,0.0
-99.30835,33.113129,0.0
-99.337524,33.170628,0.0
-99.220848,33.202385,0.0
-99.273071,33.190414,0.0
-99.349174,33.179146,0.0
-99.344635,33.156929,0.0
-99.245148,33.170254,0.0
-99.225418,33.205139,0.0
-99.270447,33.208939,0.0
-99.316551,33.140362,0.0
-99.242157,33.190456,0.0
-99.224129,33.220406,0.0
-99.27282,33.177769,0.0
-99.282486,33.153404,0.0
-99.253029,33.213303,0.0
-99.301567,33.115326,0.0
-99.343544,33.167744,0.0
-99.317802,33.155304,0.0
-99.253479,33.184528,0.0
-99.298546,33.144928,0.0
-99.292633,33.165321,0.0
-99.350685,33.129848,0.0
-99.339417,33.157379,0.0
-99.289764,33.152138,0.0
-99.312515,33.1549,0.0
-99.277809,33.178875,0.0
-99.315506,33.120979,0.0
-99.330894,33.147087,0.0
-99.295433,33.194038,0.0
-99.316711,33.090137,0.0
-99.325607,33.146515,0.0
-99.305511,33.091949,0.0
-99.320366,33.143517,0.0
-99.318665,33.172184,0.0
-99.267616,33.190334,0.0
-99.28376,33.20649,0.0
-99.32383,33.114479,0.0
-99.300179,33.168335,0.0
-99.296722,33.172558,0.0
-99.300789,33.190468,0.0
-99.276657,33.193741,0.0
-99.230438,33.222565,0.0
-99.318558,33.11451,0.0
-99.30542,33.168877,0.0
-99.283585,33.219875,0.0
-99.336075,33.148521,0.0
-99.283028,33.177673,0.0
-99.263634,33.214951,0.0
-99.207848,33.197803,0.0
-99.349121,33.167606,0.0
-99.288406,33.102116,0.0
-99.235947,33.185543,0.0
-99.336967,33.125668,0.0
-99.311134,33.09166,0.0
-99.26017,33.184994,0.0
-99.287338,33.164917,0.0
-99.295029,33.153141,0.0
-99.344337,33.178646,0.0
-99.349808,33.155869,0.0
-99.258934,33.209587,0.0
-107.241638,41.797478,0.0
-99.269791,37.606895,0.0
-66.138809,18.459276,0.0
-66.138756,18.458668,0.0
-97.641693,27.168995,0.0
-97.505501,27.169415,0.0
-97.582405,27.200716,0.0
-97.64444,27.167416,0.0
-97.510254,27.182665,0.0
-97.540855,27.179855,0.0
-97.6203,27.181015,0.0
-97.630196,27.151955,0.0
-97.616356,27.134895,0.0
-97.579025,27.201916,0.0
-97.61203,27.139256,0.0
-97.604851,27.171885,0.0
-97.496468,27.175028,0.0
-97.675354,27.135416,0.0
-97.49939,27.172895,0.0
-97.570732,27.208225,0.0
-97.610245,27.185486,0.0
-97.595062,27.152796,0.0
-97.570473,27.185606,0.0
-97.640724,27.144215,0.0
-97.530769,27.191986,0.0
-97.636192,27.172415,0.0
-97.58168,27.162886,0.0
-97.518646,27.193676,0.0
-97.59552,27.194616,0.0
-97.670525,27.137815,0.0
-97.648384,27.138056,0.0
-97.550011,27.170666,0.0
-97.664314,27.142286,0.0
-97.614029,27.137045,0.0
-97.485039,27.196745,0.0
-97.545296,27.175125,0.0
-97.63298,27.150085,0.0
-97.561577,27.215061,0.0
-97.53791,27.182055,0.0
-97.616829,27.182505,0.0
-97.568352,27.209906,0.0
-97.566086,27.211695,0.0
-97.592384,27.196066,0.0
-97.627014,27.178085,0.0
-97.619064,27.132915,0.0
-97.567223,27.186905,0.0
-97.589355,27.197475,0.0
-97.668251,27.139105,0.0
-97.564484,27.188786,0.0
-97.563751,27.213465,0.0
-97.606361,27.143547,0.0
-97.513481,27.196215,0.0
-97.63575,27.148035,0.0
-97.535706,27.184206,0.0
-97.623634,27.179556,0.0
-97.677635,27.134575,0.0
-97.598671,27.193146,0.0
-97.609123,27.141745,0.0
-97.614853,27.163536,0.0
-97.50547,27.196566,0.0
-97.610054,27.167786,0.0
-97.493141,27.197016,0.0
-97.522202,27.19285,0.0
-97.622574,27.157896,0.0
-97.481331,27.196226,0.0
-97.501419,27.196886,0.0
-97.600029,27.175495,0.0
-97.601791,27.191595,0.0
-97.489059,27.196936,0.0
-97.627754,27.153946,0.0
-97.613579,27.183926,0.0
-97.497261,27.197195,0.0
-97.60244,27.173735,0.0
-97.67263,27.136555,0.0
-97.666435,27.140715,0.0
-97.625122,27.155895,0.0
-97.621803,27.130455,0.0
-97.593269,27.155306,0.0
-97.559654,27.194456,0.0
-97.56266,27.191715,0.0
-97.638824,27.170746,0.0
-97.547661,27.172955,0.0
-97.58445,27.160706,0.0
-97.589745,27.156206,0.0
-97.633232,27.174175,0.0
-97.651192,27.136326,0.0
-97.647491,27.166006,0.0
-97.573143,27.206535,0.0
-97.643143,27.142136,0.0
-97.53331,27.186035,0.0
-97.542473,27.177465,0.0
-97.612701,27.165825,0.0
-97.587265,27.158709,0.0
-97.607239,27.187065,0.0
-97.617409,27.161835,0.0
-97.502014,27.171635,0.0
-97.607491,27.169785,0.0
-97.55265,27.168665,0.0
-97.514122,27.179165,0.0
-97.62001,27.159885,0.0
-97.645622,27.140436,0.0
-97.638069,27.146036,0.0
-97.679886,27.133375,0.0
-97.509514,27.196455,0.0
-97.585991,27.199116,0.0
-100.654892,47.190392,0.0
-100.699089,47.173092,0.0
-100.691093,47.08979,0.0
-100.719887,47.093594,0.0
-100.732094,47.102692,0.0
-100.690689,47.094093,0.0
-100.725487,47.086594,0.0
-100.693993,47.18679,0.0
-100.733292,47.183392,0.0
-100.735588,47.178391,0.0
-100.710388,47.101994,0.0
-100.695793,47.148792,0.0
-100.715187,47.097591,0.0
-100.692688,47.161491,0.0
-100.705193,47.166592,0.0
-100.704987,47.110592,0.0
-100.661987,47.184593,0.0
-100.67189,47.094692,0.0
-100.690193,47.191093,0.0
-100.695686,47.111492,0.0
-100.741989,47.100491,0.0
-100.675987,47.093594,0.0
-100.740288,47.178391,0.0
-100.679688,47.112091,0.0
-100.720886,47.090294,0.0
-100.717087,47.095493,0.0
-100.714691,47.107891,0.0
-100.69059,47.179291,0.0
-100.679489,47.187794,0.0
-100.679489,47.174191,0.0
-100.70919,47.163792,0.0
-100.694191,47.087891,0.0
-100.690788,47.111591,0.0
-100.68969,47.096493,0.0
-100.746689,47.097794,0.0
-100.668793,47.096291,0.0
-100.673889,47.177994,0.0
-100.694893,47.175293,0.0
-100.673592,47.073193,0.0
-100.704193,47.152691,0.0
-100.701088,47.169193,0.0
-100.69239,47.177094,0.0
-100.713989,47.162594,0.0
-100.75489,47.094093,0.0
-100.69339,47.150593,0.0
-100.657188,47.078293,0.0
-100.70929,47.110493,0.0
-100.694794,47.159592,0.0
-100.669991,47.183292,0.0
-100.650887,47.196491,0.0
-100.67659,47.071194,0.0
-100.72319,47.08839,0.0
-100.652992,47.19379,0.0
-100.683891,47.111492,0.0
-100.658386,47.188992,0.0
-100.713989,47.100391,0.0
-100.66909,47.074593,0.0
-100.736893,47.101391,0.0
-100.735489,47.181492,0.0
-100.660889,47.187393,0.0
-100.646988,47.19849,0.0
-100.663193,47.075191,0.0
-100.671387,47.180592,0.0
-100.701393,47.111294,0.0
-100.781731,36.502323,0.0
-100.868698,36.502773,0.0
-100.805862,36.541355,0.0
-100.919785,36.506603,0.0
-100.93457,36.503124,0.0
-100.752357,36.505722,0.0
-100.949318,36.517735,0.0
-100.87925,36.502804,0.0
-100.85833,36.503033,0.0
-100.836494,36.522484,0.0
-100.844444,36.535923,0.0
-100.786652,36.517242,0.0
-100.778152,36.533493,0.0
-100.859688,36.545914,0.0
-100.856819,36.545845,0.0
-100.871353,36.502613,0.0
-100.893341,36.523495,0.0
-100.913002,36.503033,0.0
-100.865631,36.512115,0.0
-100.816048,36.502724,0.0
-100.851891,36.526814,0.0
